ds,yhat,yhat_lower,yhat_upper
2015-03-19,56.48325843570727,-27.861726679079787,136.97348316299164
2015-03-20,67.59488915609808,-16.174592671383444,150.38585828640208
2015-03-21,96.67001466456816,14.704283601511223,176.65881097118458
2015-03-22,49.61633734257704,-33.9083662859089,136.1449829890425
2015-03-23,40.63591633395199,-51.886406370517825,122.4569239555478
2015-03-24,35.54469270505326,-44.631470208443965,121.39148153861045
2015-03-25,56.925646349017036,-24.045733252718517,141.15281413619016
2015-03-26,38.72842557757777,-43.481521682294066,115.96729014472768
2015-03-27,48.241259152375115,-26.797891218917623,137.63629591163107
2015-03-28,76.22043755965797,-4.961975114860944,159.80051585013808
2015-03-29,28.59494495047333,-57.39730093146279,115.92908519034148
2015-03-30,19.576454389667987,-57.89182967129827,99.18131039932682
2015-03-31,14.978687188657503,-71.09504687429497,96.8830753120448
2015-04-01,37.37065248043556,-44.95185106259297,123.6820657666931
2015-04-02,20.67660633192812,-57.942921442034,103.15110176392587
2015-04-03,32.14853350792038,-54.75716076854697,114.30647475932165
2015-04-04,62.496427105413076,-21.57328868010624,144.757827982209
2015-04-05,17.59393126762327,-70.45908541733274,98.24023120482195
2015-04-06,11.589538971459177,-73.37002554881377,93.35450017645135
2015-04-07,10.227321016986906,-65.4240518432556,93.14228096890456
2015-04-08,36.00167420821021,-47.99343181524574,123.94092272610578
2015-04-09,22.758896857881467,-61.90569443254236,112.98998647076057
2015-04-10,37.6713611803699,-46.987066573932076,123.30889519168808
2015-04-11,71.36952258001182,-15.985327260900366,152.41726151304874
2015-04-12,29.649294772372286,-54.43017146427737,121.60544466469754
2015-04-13,26.584946241894475,-59.47182275417198,114.03648323534642
2015-04-14,27.851458152263348,-45.5290500980752,115.87530338023608
2015-04-15,55.88079692325731,-33.25912408446927,135.53208237467229
2015-04-16,44.46487680742613,-32.60090035891571,124.11113587681625
2015-04-17,60.73095190756187,-22.71929403879828,144.49193607810446
2015-04-18,95.27465085230867,14.851462206505557,176.02716472187063
2015-04-19,53.86816019700101,-31.117393137530083,132.80206215188815
2015-04-20,50.57369363748742,-29.84231206418968,129.25357080852316
2015-04-21,51.066173608338104,-30.045526313209432,130.24307211051456
2015-04-22,77.7895701490785,-6.112075005386501,159.18564166187872
2015-04-23,64.55966948727401,-19.629241732043656,150.1729286165189
2015-04-24,78.53901444773442,-4.903192025930321,152.92906651385863
2015-04-25,110.36923812960096,24.909903227271137,200.57179102171267
2015-04-26,65.87831057829568,-13.480472892476564,154.99474955730864
2015-04-27,59.192854387844,-23.867925771424193,142.61548797150522
2015-04-28,56.05947949081223,-28.398498837198847,137.9574521881752
2015-04-29,78.99961007247185,-8.616662260307821,162.79353520701287
2015-04-30,61.91060790907828,-21.68334646133519,145.74941555715907
2015-05-01,72.03896923001933,-5.755730296881341,158.80777815024277
2015-05-02,100.1227424286502,14.484476552133737,188.03786522345396
2015-05-03,52.061282909064204,-30.96212749904247,137.22135436961872
2015-05-04,42.0614256283888,-41.54196481457309,127.59869032523791
2015-05-05,35.94518036407102,-45.079128108996336,122.83627804911877
2015-05-06,56.30290372084488,-26.083968567430475,138.1655590519438
2015-05-07,37.09290047104119,-48.16115941308427,116.70604702727724
2015-05-08,45.613265411082956,-41.95696249866129,125.1847005857967
2015-05-09,72.63125516249542,-11.563744919764396,154.78179300707237
2015-05-10,24.087775032760995,-62.26632614006474,112.90434769033777
2015-05-11,14.207198188708105,-69.51532082585585,96.11261593121363
2015-05-12,8.816523243836514,-74.98305564810191,101.40947944048764
2015-05-13,30.49839228489072,-56.464962601090704,110.20819784999522
2015-05-14,13.190814814229292,-70.1046719044004,106.01894165312679
2015-05-15,24.159407001052656,-63.238714401632436,100.69602976609546
2015-05-16,54.12742768456186,-27.161871698717196,135.92896042727776
2015-05-17,8.981182212442256,-76.31116530252854,93.9530215633332
2015-05-18,2.8809915565921926,-78.64324235568793,90.38902555683387
2015-05-19,1.581707651384889,-80.13758077932098,88.25086964497189
2015-05-20,27.587267007765334,-58.33289961572751,112.99349418655196
2015-05-21,14.75209397212803,-74.64308689829372,98.95754643740473
2015-05-22,30.255125527197897,-60.937349339236675,111.3320650292649
2015-05-23,64.73169906461281,-17.34369873665631,151.30525016028494
2015-05-24,23.980832576051945,-67.4842156764904,108.26695440559013
2015-05-25,22.078052428351903,-66.36302824766491,104.12364436370966
2015-05-26,24.697707718927333,-57.986152714198994,106.41519043285913
2015-05-27,54.26922263502999,-26.601592175468987,134.518753367644
2015-05-28,44.58005982679221,-37.166478179423095,130.81057662827962
2015-05-29,62.75113151770055,-15.77265450472667,147.88232028895032
2015-05-30,99.36986862446142,21.18468453566798,184.51126094866723
2015-05-31,60.19845094979087,-25.18708662553704,138.49147871344272
2015-06-01,59.345991123441465,-21.482229271054816,151.68846081545135
2015-06-02,62.41530373530049,-24.795965603737624,150.94459646742447
2015-06-03,91.835287262672,5.006885045586794,175.8711241404159
2015-06-04,81.40510454753004,1.7935850792040335,168.392044746995
2015-06-05,98.26919530739963,17.124720925934888,179.54860091624337
2015-06-06,133.0496831997799,51.389329593994056,212.33034511859688
2015-06-07,91.55369745826897,8.18080958965336,178.7662942660393
2015-06-08,87.885766039672,2.943278342498557,166.6887828031478
2015-06-09,87.76923222721443,7.321093499391625,180.24989559241598
2015-06-10,113.70116991455367,31.74643226073834,192.92904221801675
2015-06-11,99.55360466529406,8.28976688694338,184.76719077430283
2015-06-12,112.54682081003315,31.011531590555087,198.0231841921217
2015-06-13,143.38001678934606,64.7427051438926,227.75491428410194
2015-06-14,97.9368708664436,21.19309607136331,177.80707982574688
2015-06-15,90.39621614458189,12.73448820378217,179.03484353941124
2015-06-16,86.55181766561101,3.3853068084358147,165.85711225870153
2015-06-17,108.96576550003962,22.19895229662695,186.3591566260337
2015-06-18,91.56832649058389,10.95043386082392,179.24240305994368
2015-06-19,101.63006649814716,17.845645695895424,188.8211084131736
2015-06-20,129.89153218322937,43.85116352527875,212.92116728760675
2015-06-21,82.26807585900161,8.023401531029497,166.1105028939687
2015-06-22,72.96003782808167,-4.8998711325423425,156.0701201678564
2015-06-23,67.77228816080299,-17.917090943713955,155.48863795681297
2015-06-24,89.26764449580932,5.974798187676748,171.80115467322105
2015-06-25,71.36700464964542,-6.836086658108866,156.61404871295557
2015-06-26,81.32199558402007,0.6570248275936111,161.25025269766414
2015-06-27,109.84541133051368,30.550406477417283,190.8843613643721
2015-06-28,62.81700129014183,-21.242119785003716,146.02566096974445
2015-06-29,54.39479610105199,-28.155010781125636,139.51968628376028
2015-06-30,50.3359414469077,-31.733790711527682,134.8779075789066
2015-07-01,73.17068618658524,-9.050318998191736,156.95791438045774
2015-07-02,56.74650118796596,-22.71222387397013,143.68951526786327
2015-07-03,68.25974036651584,-13.34971256003664,151.4039893563389
2015-07-04,98.36842723702468,16.899364284864465,183.4691541569882
2015-07-05,52.899513538571014,-36.03273704592331,133.49680443606843
2015-07-06,45.961594150660055,-37.23707175402344,130.51280038297145
2015-07-07,43.26701308988669,-41.5923322969075,121.85124066324242
2015-07-08,67.2878098457058,-16.243782623657676,150.3961767863515
2015-07-09,51.85827911678499,-35.30744787304752,132.34692336999115
2015-07-10,64.14988307789481,-19.15134256622293,148.33378501811393
2015-07-11,94.8037312752956,16.344447586641575,181.42678213290344
2015-07-12,49.638138467342785,-36.75374604033247,133.7440522155319
2015-07-13,42.76140420691609,-36.68472429527243,126.86783263827148
2015-07-14,39.893749941812686,-41.24312878491228,121.70224394114803
2015-07-15,63.522870158150326,-18.93390591722165,149.59165209920104
2015-07-16,47.50588394857166,-39.51168848149435,130.76700204436293
2015-07-17,59.04344512243756,-18.662100610694246,138.34615069638056
2015-07-18,88.81125007074495,4.6989157595686475,172.92474268876626
2015-07-19,42.6664822636103,-40.39751717691367,128.58903133247645
2015-07-20,34.759369401293476,-47.70322122882446,116.47717426102362
2015-07-21,30.853823979387563,-52.36136976838328,112.80445075282437
2015-07-22,53.48166058199777,-32.1749792223265,132.72997661228334
2015-07-23,36.543213865399714,-45.49901009740318,121.87887170966746
2015-07-24,47.2801526903453,-36.41429214354657,130.91357920087884
2015-07-25,76.40576569832633,-7.711564698221985,155.66420615695574
2015-07-26,29.810291048636863,-54.785530732791166,113.98785144218888
2015-07-27,21.67149701041661,-65.56749928948099,103.67875132530006
2015-07-28,17.774510845839806,-61.91277299959093,97.40858987061496
2015-07-29,40.66541125253361,-44.67063000000872,127.27393528736145
2015-07-30,24.251436937241024,-61.32045183025304,107.63991965503124
2015-07-31,35.77355783580603,-45.06545465737265,121.98418003528496
2015-08-01,65.93680877697378,-23.594694240246348,153.66134502020725
2015-08-02,20.615837335633387,-65.14345971322885,103.48474559241262
2015-08-03,13.965924970565759,-69.22581119223577,100.70218650904168
2015-08-04,11.743453606998152,-74.46010830707958,90.97130391609019
2015-08-05,36.46031411197182,-46.27259255626531,123.69908722094586
2015-08-06,21.98507348091985,-67.03705696265307,108.16607951685819
2015-08-07,35.51667899367077,-51.06219640300366,119.12031245942055
2015-08-08,67.71594789073815,-16.833687957293243,150.9925125652536
2015-08-09,24.412379762849554,-56.22056999470712,107.4052425972512
2015-08-10,19.71645506614518,-63.78083572985051,105.21017785745659
2015-08-11,19.341367377469332,-64.68943393606801,104.16865936914978
2015-08-12,45.75864971616741,-37.43979330239383,132.20536036488758
2015-08-13,32.80047701964851,-50.68934387283806,112.58954695718494
2015-08-14,47.63439067794509,-38.27113197507821,127.81577028839175
2015-08-15,80.89566460568746,2.0121864303057846,163.8217716428778
2015-08-16,38.39482508586543,-45.95891190725192,121.62611045975727
2015-08-17,34.230467641458254,-48.10585304884687,116.05307479416356
2015-08-18,34.11130378861516,-53.13310990923057,110.86684535968745
2015-08-19,60.511889034193345,-28.33895265739737,147.03364022762707
2015-08-20,47.2748113156627,-32.959792542968536,132.57905890620634
2015-08-21,61.58508904714007,-19.594091636707805,142.2651298799905
2015-08-22,94.10200759013554,10.785378274097555,180.3522084942806
2015-08-23,50.66592153232905,-36.46257194906601,135.68584936659002
2015-08-24,45.410186585959835,-39.68589144512067,126.85804760387356
2015-08-25,44.0821793403326,-40.985336091325536,126.13413771588166
2015-08-26,69.1978857305244,-16.055725621983203,154.97610757877496
2015-08-27,54.64287021080186,-30.552630003854134,135.69482598743642
2015-08-28,67.64540995703385,-20.927889221237383,147.17584094118217
2015-08-29,98.91102146733544,13.9346424187461,188.45207928485326
2015-08-30,54.316133740114985,-31.00387290073939,135.2090780565377
2015-08-31,48.03072817497011,-35.16950813709975,126.55847103409084
2015-09-01,45.834317694815454,-44.07930990382748,127.47813086882812
2015-09-02,70.26958773993539,-13.907646248091668,151.1689074069279
2015-09-03,55.24257716295979,-26.93754106900062,139.11759478037445
2015-09-04,67.99520695581752,-13.34621726829377,154.54344405234448
2015-09-05,99.23544060693541,15.38692093432867,181.99994788813865
2015-09-06,54.84265309899871,-30.555921488246454,143.3647899104614
2015-09-07,48.97841516872515,-40.90688371249805,124.13652686618468
2015-09-08,47.406685818147956,-33.66578737046161,128.97298296384514
2015-09-09,72.64791959095446,-11.780917326223365,157.11930385012505
2015-09-10,58.579916374957605,-22.05881810552579,139.6707439698542
2015-09-11,72.41120343847537,-11.359080886575228,162.27740037821502
2015-09-12,104.81220983206332,22.448114158476468,188.13359629211087
2015-09-13,61.621781670798114,-22.832870918575207,142.8819808394432
2015-09-14,56.95921238954916,-31.852486417902853,141.96176807376722
2015-09-15,56.5457452735031,-27.226939000063606,141.40790932401066
2015-09-16,82.86001693181265,-3.174803081808175,161.9126955226228
2015-09-17,69.74023052189008,-11.503087534402097,157.54800368957254
2015-09-18,84.3588094695877,1.9809062390910446,168.26573051744032
2015-09-19,117.35475394365994,34.246516405667236,197.45112667158563
2015-09-20,74.5412129061451,-8.1696000592886,152.6188663299835
2015-09-21,70.01841333830977,-12.345368061934579,158.15468456904324
2015-09-22,69.49587560847368,-12.836034693397242,158.40458471434394
2015-09-23,95.44836030720765,11.312846234799194,179.36579913549397
2015-09-24,81.7183177196771,-8.526055433888239,161.27905844664684
2015-09-25,95.49057929918071,4.310218437926303,173.1692807808621
2015-09-26,127.42450867148585,44.41681291002463,207.2718834514336
2015-09-27,83.36112710983434,0.21290754401252987,169.60866645032536
2015-09-28,77.4496728566228,-4.283336284131955,162.19689463763305
2015-09-29,75.42599501964884,-6.982337513750907,154.8280539807044
2015-09-30,99.81033724447698,20.426026719584407,183.91827712298652
2015-10-01,84.49422230480062,-2.419091364222899,172.21000992472364
2015-10-02,96.71375382132098,10.828907895177478,185.3732187599729
2015-10-03,127.1802810144763,46.08112345235911,202.8055087599378
2015-10-04,81.78598186308717,-3.5756719706542843,164.7828310801137
2015-10-05,74.7145578852383,-8.269343502202727,161.897793636856
2015-10-06,71.76102885822824,-19.0680836463225,157.74383671515756
2015-10-07,95.48513835900721,11.215440883547426,177.31023811434432
2015-10-08,79.81121130122341,-5.796959104422627,165.12201238961546
2015-10-09,92.00027543254268,8.020645791257751,173.7566480781495
2015-10-10,122.77973752913707,30.71067948242114,202.24845922621697
2015-10-11,78.04820105508392,-7.697857668011414,165.18978059374592
2015-10-12,71.98564432041555,-15.216185579598937,155.14134098339696
2015-10-13,70.37296693296406,-9.330655417862822,154.2183639522548
2015-10-14,95.74542794187825,10.861407985121128,178.20351553031384
2015-10-15,81.9928219822519,-1.1652237428026972,165.2338089122243
2015-10-16,96.33220288977877,14.746918658099615,177.38601838020128
2015-10-17,129.43843537352964,48.04184416288386,212.29413098920992
2015-10-18,87.15014386742125,1.3971907764043803,167.91134355895272
2015-10-19,83.58125283219414,2.5655375284262445,167.429075978962
2015-10-20,84.44209498203736,-2.5467201846678105,163.75675850041785
2015-10-21,112.19457369727539,31.62428110739296,200.8002730605507
2015-10-22,100.65418388706621,21.39569768792333,189.09614033668225
2015-10-23,116.96465486180111,36.187085743804964,199.61339875610355
2015-10-24,151.7304471793354,64.60452935780064,235.50858354220975
2015-10-25,110.7246224950671,36.96378916180173,193.04396205427472
2015-10-26,108.0022304136287,29.0274180866822,187.3494105077912
2015-10-27,109.22313966712042,24.37488546449993,189.63791865947877
2015-10-28,136.80883791133343,50.33898613470176,216.89027428881653
2015-10-29,124.54553751328908,45.33910217970666,209.81697683254
2015-10-30,139.56016025237446,55.35845091364794,222.91942618296784
2015-10-31,172.45355285938672,87.83494637690615,258.56358397860186
2015-11-01,129.0088505837505,46.908049275665356,213.115533540283
2015-11-02,123.30502985461038,42.167404273269355,204.63886804032623
2015-11-03,121.03956723323155,36.89839709399349,203.06550082916394
2015-11-04,144.6846424395018,58.75853425091894,229.6196607066369
2015-11-05,128.08965341384203,41.19456441504174,211.9969863186645
2015-11-06,138.4557839178483,53.81135151225885,220.1811330979121
2015-11-07,166.4678465786693,80.7882378716085,246.57910853460473
2015-11-08,118.00092573198722,25.363374760280944,203.9005202400183
2015-11-09,107.23198381054166,22.96386816604653,185.51977135118958
2015-11-10,99.9603924272798,13.0829724799608,180.02357306880378
2015-11-11,118.76187489945028,31.881166771107768,203.53703299779025
2015-11-12,97.58868095793565,15.859592919593785,182.53359964744365
2015-11-13,103.74178948015194,22.806656513877922,187.05896881725738
2015-11-14,128.0004186762182,43.08577951382484,206.34246473171925
2015-11-15,76.32642442273416,-5.831006632046841,159.74306842604685
2015-11-16,62.97380523548147,-26.273380964996676,144.7733269656819
2015-11-17,53.8073268397484,-30.070716320215414,136.8722232170427
2015-11-18,71.45480064885098,-13.024789754008616,149.79258453099771
2015-11-19,49.90587903407177,-38.098789934289755,129.30323026926308
2015-11-20,56.483198860592694,-33.90578469105778,140.9339929731542
2015-11-21,81.97118095829467,1.1939731007046637,160.70507285918902
2015-11-22,32.320086321007764,-52.296961854373855,112.99456376585778
2015-11-23,21.755558963706363,-58.93398064677721,109.61716882980642
2015-11-24,16.09767084942186,-65.70742562256078,93.18516723027912
2015-11-25,37.91399656183066,-43.8515517213013,127.01429029108557
2015-11-26,21.11956501070307,-61.45096461255626,109.08773827481427
2015-11-27,32.94953401711961,-47.578569766013814,120.71291162584397
2015-11-28,64.08967019183815,-19.0622481350097,154.12794571510034
2015-11-29,20.382581214405903,-66.16630165897674,100.49179250823006
2015-11-30,15.939498507136477,-64.99163217499363,99.02443957188119
2015-12-01,16.46176735897251,-64.43234828406517,100.25883441609791
2015-12-02,44.396478169035994,-34.6751213722484,128.83420765987708
2015-12-03,33.53902789318759,-53.07447750161174,118.43848135936724
2015-12-04,51.00835934235171,-29.636197457092315,133.97394896963672
2015-12-05,87.38009410779512,0.7607817417291798,171.77254344655833
2015-12-06,48.39506211395315,-36.961591348941255,131.3770435248014
2015-12-07,48.07335632906466,-38.94333716837268,131.39420080859324
2015-12-08,52.03782544243036,-35.639211314848914,125.87836933666134
2015-12-09,82.67143078858419,-0.8882173512709762,167.8427534478472
2015-12-10,73.72121700889356,-5.934483458426868,150.63597130461608
2015-12-11,92.27461181121198,5.3916487532720785,170.092819445329
2015-12-12,128.893246371393,47.29453384764654,209.53557085566766
2015-12-13,89.32178374387392,5.322828537748018,173.57723540028
2015-12-14,87.601877139533,0.16449652896672756,169.59721765723924
2015-12-15,89.39517328355092,7.813791934562256,170.90894440233166
2015-12-16,117.13979854307505,37.650190411137984,199.6144627984461
2015-12-17,104.65309743205107,24.80005087629331,185.23345121748685
2015-12-18,119.10636717939147,35.90711737492201,200.41059858779897
2015-12-19,151.1568157479773,65.92349110856924,236.22549672836274
2015-12-20,106.65427317725288,13.480096330254778,193.20456276906313
2015-12-21,99.75282625406582,9.859776203977924,180.4638302630017
2015-12-22,96.23134438191532,9.929193490754177,169.83175443692
2015-12-23,118.64739026230863,35.36525827463542,205.97533821708592
2015-12-24,100.93734288755175,15.38006354272782,179.10260118391878
2015-12-25,110.38853504427792,22.27373145822833,194.79499418378634
2015-12-26,137.76869051197127,59.984765454500334,219.0692146407894
2015-12-27,89.07680335124522,9.466381386352804,179.3190396255822
2015-12-28,78.51289790900049,0.8940272479573305,159.1556689374452
2015-12-29,71.93625306639174,-13.682775674853154,159.9983120685221
2015-12-30,91.97105913083246,8.944452930608177,176.09333550221058
2015-12-31,72.60515470915837,-16.944649971807106,147.89584965929734
2016-01-01,81.16111778565914,-10.60254424833752,164.3464394677497
2016-01-02,108.42501716785719,27.29357264158813,194.40226157213527
2016-01-03,60.35042269920767,-20.73765177853658,145.0612055016245
2016-01-04,51.16790104357696,-40.481994974835324,137.4069291993785
2016-01-05,46.704008798082796,-36.069014299629494,132.43923948561286
2016-01-06,69.53430663457804,-9.90849944118694,158.5331089046357
2016-01-07,53.58323769463388,-29.621233597757488,134.70996693068886
2016-01-08,66.09667357765426,-15.674905603795837,145.33938752030312
2016-01-09,97.7723997608416,12.367395951630117,172.6835714692659
2016-01-10,54.46609869035029,-29.136878095712827,144.18325695762394
2016-01-11,50.30301231679386,-33.36773778419306,129.82795286440273
2016-01-12,50.999246978666406,-36.221543548739874,131.68913047071894
2016-01-13,79.01719280430281,-7.271198121523307,157.41624258012052
2016-01-14,68.16784781033796,-15.61633702829933,148.4335570461789
2016-01-15,85.58579667259303,2.191893655438892,168.18753231987486
2016-01-16,121.86206351308849,42.93386384553254,206.47526209918092
2016-01-17,82.75234645135001,1.1831985358653185,161.2255607782117
2016-01-18,82.29076830089151,4.959300468009701,160.8669826234768
2016-01-19,86.11306301587197,-3.2161423212774127,171.13038204285164
2016-01-20,116.61363174377179,23.396422342177363,201.42970649750268
2016-01-21,107.54922610227167,23.535397648481496,197.1151632713096
2016-01-22,126.01498248431288,40.430949941192054,204.68031124802337
2016-01-23,162.57800741954796,78.75006573951225,248.1919607124922
2016-01-24,122.9860096139541,34.16812515580703,207.55266596775513
2016-01-25,121.28110825622282,36.28660406825368,204.32741984850188
2016-01-26,123.20915056738455,40.45385135499705,203.8399853740546
2016-01-27,151.11692804204108,62.2777516119012,234.46707864437064
2016-01-28,138.81417380710076,53.69206293512496,225.44769747440077
2016-01-29,153.46197961788616,67.61628725198811,241.9433189648227
2016-01-30,185.7049153965576,101.84202486719708,270.48298928771084
2016-01-31,141.37796996586206,61.91023060330517,226.73702156067648
2016-02-01,134.61848071267175,55.286708452833714,219.21925261265326
2016-02-02,131.18701590071353,48.508401028724904,218.33130295939173
2016-02-03,153.62169724769575,62.292553998712364,232.42560437103512
2016-02-04,135.8387825129248,52.78319308781158,225.46296685409294
2016-02-05,145.10530094561994,54.01463673326421,224.28784387021958
2016-02-06,172.16901602349157,90.66609190861821,253.55833965143765
2016-02-07,122.96328920464434,38.557313217687835,209.99823005871485
2016-02-08,111.71705439227185,33.121089380350405,195.7643025428815
2016-02-09,104.27390565284512,24.37290001920687,189.90625161715386
2016-02-10,123.2448207566512,38.4777937598122,207.5906887582015
2016-02-11,102.60737069627027,19.521493562584283,184.19944259691945
2016-02-12,109.6772333552206,28.79978696775455,186.27211094580667
2016-02-13,135.23730555429609,55.11510507008367,224.49182164717985
2016-02-14,85.24200116009791,-1.2504715320524054,167.09776175789273
2016-02-15,73.92695288877434,-17.158561743833076,152.1289547961004
2016-02-16,67.12812219697362,-28.03161164067319,145.46972077554724
2016-02-17,87.43483565279742,5.201838226611182,172.2877098830847
2016-02-18,68.78958792882607,-9.851364966752108,148.72702914078198
2016-02-19,78.46041403226928,-3.466012611228127,155.00654431615763
2016-02-20,107.1711043031954,25.182833693709725,187.9452114804803
2016-02-21,60.80682452827397,-22.85947318616836,145.17942760249525
2016-02-22,53.5253294001656,-31.882318521819432,133.48626248537627
2016-02-23,51.077740906548286,-34.11664466198642,140.6518218933952
2016-02-24,75.96337451926695,-8.77638495496855,159.44501276349422
2016-02-25,62.03141584955733,-22.683695874112285,148.58395765805992
2016-02-26,76.45521171316233,-6.185479721729691,162.71405660910006
2016-02-27,109.86441005591217,21.94664096600185,197.09755744577464
2016-02-28,68.0524723733579,-16.309733034960367,150.70598014717672
2016-02-29,65.08970925779413,-22.194247624646234,150.08947150470973
2016-03-01,66.64577489906864,-22.95637211535771,151.36633162345692
2016-03-02,95.1460701715788,6.376406664572857,175.1056978072278
2016-03-03,84.37482685961493,2.922227580739835,170.83367545596028
2016-03-04,101.45061053161744,11.84959870146412,181.34828299561707
2016-03-05,136.95945422712117,52.61070212314454,222.38393224555463
2016-03-06,96.66312883195235,11.116622179222585,176.76121471298157
2016-03-07,94.61268784462489,8.765987035267965,179.1912534591231
2016-03-08,96.47121445258327,12.184531103181644,179.48360639779406
2016-03-09,124.67021777019383,41.61704404042056,211.83846404788167
2016-03-10,113.01245314122951,26.671292711535195,195.21745494103243
2016-03-11,128.64691140998949,43.74665371430454,212.03719298746802
2016-03-12,162.20120157768778,81.99779750719277,247.02399020789832
2016-03-13,119.48884954956685,35.643769422006315,199.26179580830984
2016-03-14,114.62167174408413,37.57683743872962,197.8873368719592
2016-03-15,113.33117633908692,33.74316173681895,195.32608991306492
2016-03-16,138.12346716163327,52.56248393232027,219.81028423876418
2016-03-17,122.88045601607784,37.2288565513576,207.13593090957062
2016-03-18,134.83316137492568,49.273163699017125,216.50726474016764
2016-03-19,164.6923523530786,79.81683733102709,249.11516117759132
2016-03-20,118.35409599459727,34.80010838901033,198.45488430500174
2016-03-21,110.0104020912254,29.709218197676726,193.27176928784237
2016-03-22,105.46895320833436,18.868977108482415,183.23125329905193
2016-03-23,127.30642859072165,43.65950270305572,210.21739183385054
2016-03-24,109.46825953346104,22.699004984619943,191.26321387764668
2016-03-25,119.24062343209683,39.59518469250142,205.50791316872443
2016-03-26,147.37996165578753,61.99437364796583,222.47909948329854
2016-03-27,99.81760191523206,19.00862408895487,183.9059318355248
2016-03-28,90.7696979515274,8.240376761883752,171.40418964897145
2016-03-29,86.05648843110677,4.344477912648071,165.0612902810439
2016-03-30,108.25539322996462,30.03802737679688,195.40158201762966
2016-03-31,91.30078930859307,7.300875525248637,175.05502411733204
2016-04-01,102.45627300239948,21.18683468906813,183.4814797664491
2016-04-02,132.44468846229162,46.56125213932413,211.4885881929368
2016-04-03,87.15349257330551,1.0654599992561327,169.10661455864792
2016-04-04,80.74565408517536,1.6918258727277926,163.2030258302197
2016-04-05,78.98006926259848,-2.155569926362609,163.72287654578074
2016-04-06,104.36598856042734,22.208691361912347,180.92212423297488
2016-04-07,90.76426918127879,8.270132618954218,181.48741406968304
2016-04-08,105.3612298717084,20.190233050197197,192.99793929509647
2016-04-09,138.8003546877481,50.00684119533794,216.3810455952268
2016-04-10,96.88938117884528,21.263099863150128,176.60333211932118
2016-04-11,93.71293466016243,5.842022926283723,184.44110220143142
2016-04-12,94.95465437803348,13.767533539235332,179.42911383523915
2016-04-13,123.05326986343717,37.605838580451326,213.03237496573988
2016-04-14,111.80540718199201,22.312961187384047,196.99854349427358
2016-04-15,128.3408680720851,39.60985229656991,214.0745053536286
2016-04-16,163.25559785109135,79.17863910039925,248.4975424607117
2016-04-17,122.31984985100293,37.34023945618521,208.37712601842762
2016-04-18,119.5916841565552,36.13717679633463,193.5944911566198
2016-04-19,120.73972687432334,38.78988008161139,198.81093174423896
2016-04-20,148.1996334300911,68.02019166191734,232.30855597144094
2016-04-21,135.7770259442071,50.401911622233285,224.6972387302304
2016-04-22,150.62264341489708,72.17645307388077,232.15527036909182
2016-04-23,183.36492186371046,101.27270646706775,272.3233395598569
2016-04-24,139.81751904920083,57.45492246179814,217.4746113767547
2016-04-25,134.0919338398258,48.87626973529677,218.9005185780393
2016-04-26,131.91916405210736,50.053072551755996,212.49996973631485
2016-04-27,155.80486877214318,79.57730076390263,243.32982637792685
2016-04-28,139.63083221519776,58.957290230785496,227.30754847873195
2016-04-29,150.62849881839966,67.50258181924242,236.91939534825684
2016-04-30,179.50983098906377,95.16731111423881,265.74453858839115
2016-05-01,132.1730409852249,41.71795309964311,210.5774448116547
2016-05-02,122.81338568809002,44.7453006098911,221.56769598385978
2016-05-03,117.24300772454856,34.76148627107111,196.63876642537934
2016-05-04,138.04432870353335,55.45211609804983,223.4001505409996
2016-05-05,119.16983060121755,36.23296912847496,209.72151599186438
2016-05-06,127.9140323138351,44.35374481649756,208.95129262801723
2016-05-07,155.04294763565323,66.64955633162623,239.16876411959623
2016-05-08,106.49860766934916,23.473705456018077,188.19701193035846
2016-05-09,96.50886394040714,7.152693806408143,179.55059680741078
2016-05-10,90.90647848822596,13.927903867656095,185.191691862497
2016-05-11,112.28202429160802,27.889644520767426,199.81603508612045
2016-05-12,94.5834439744247,17.715760688159442,178.7669053403873
2016-05-13,105.08807974048914,22.113301142399667,187.3328693423867
2016-05-14,134.53246055483547,45.50882910165701,216.21304970595116
2016-05-15,88.8174231390528,-0.11117009216941576,174.6462543243022
2016-05-16,82.11877050547363,3.4580411240849145,169.87694451041924
2016-05-17,80.2074559085847,-1.474600523359111,163.07541458107096
2016-05-18,105.603791700675,19.55358773429352,191.15250099502316
2016-05-19,92.1785022151663,13.624911011965787,177.77781686091276
2016-05-20,107.1264004813215,17.22558747953034,187.41097255046918
2016-05-21,141.09793806678022,61.07927209669482,222.96982908439185
2016-05-22,99.90616514187582,21.953101439936006,186.09690944824612
2016-05-23,97.63926317648395,12.837243160678584,175.02280953462758
2016-05-24,99.98259593678918,15.286814703344781,183.17747272545174
2016-05-25,129.37473614566227,51.194987470625456,203.99013087539328
2016-05-26,119.61024587969544,33.38230066505255,204.29146912472316
2016-05-27,137.81495149340105,54.208811495626605,217.95117650934608
2016-05-28,174.578926312869,90.58905648766215,259.21004545410415
2016-05-29,135.66468596065167,50.594695868849755,220.34787007395133
2016-05-30,135.12073107873118,53.362481596962134,216.12632555373935
2016-05-31,138.60436072804046,53.57487569634476,225.21855977285628
2016-06-01,168.53819724191055,80.97444396600507,252.36714964645563
2016-06-02,158.7131902186304,76.86400791167395,245.3609185983293
2016-06-03,176.2638365215487,89.67603755783914,258.928698046017
